days_since_last_checkin,notification_open_rate_trend,session_length_trend,jitai_response_rate,app_open_frequency_7d_trend,will_drop_out_in_7d
1.870188543927247,0.486352494451476,0.5934833151373428,0.4683441277286082,0.6117171149221569,0
2.1538878827212957,0.6487309695286302,0.4844116159465282,0.7502702409470465,0.30581037585202525,0
6.572169012343857,0.5695352197097664,0.3953980432289067,0.5561275435647357,0.6595596240739989,0
5.762077996191315,0.6606080171704718,0.580375521922788,0.8637029858672924,0.4989315499193401,0
1.732348271342337,0.5800787572952416,0.16745869658715623,0.6406191147013256,0.6756964522718933,0
1.681318465276801,0.3869248743367758,0.33675301362015503,1.0,0.8428945936374488,0
4.6343500575079375,0.5446957481501881,0.3736250697544565,0.509233259014059,0.3861214181425813,0
3.2086685968481876,0.26896203063928503,0.0,0.18276913408245166,0.4566212853086541,0
4.835547080504157,0.647461047408999,0.7643859730423594,0.33017930439700305,0.6266909263694157,0
3.928476564740658,0.8899914749152762,0.7643086304469772,0.5976588978162561,0.7570883277688464,0
6.543001072712568,0.3820556315638448,0.4301214709111956,0.019026068922548323,0.4343338952302326,0
11.998186241696512,0.3364934171491455,0.588304192773193,0.6103095344138371,0.6646849639310665,0
5.7630756235889145,0.5215706926118908,0.617737463584338,0.8073643703995894,0.7419093836062591,0
6.519611191694598,0.2859533585958716,0.9162917531708707,0.8448600301803217,0.446781356536965,0
6.496732834257551,0.8731165647096464,0.9282775699100678,0.4344759953371505,0.5398865982582282,0
0.5271304546737136,0.6139303651837955,0.6880473600760546,0.0,0.38906705114280743,0
2.5676646447989655,0.4998333967089906,0.67833748743093,0.856156771806583,0.42166124610998346,0
2.5738147442216905,0.5803515984497482,0.3321839767704391,0.5110446314177244,0.5583296213019691,0
4.807207364205685,0.05134583593398451,0.629689824571576,0.3429006363015878,0.3297663130554248,0
3.472875647235476,0.48149015982844706,0.5840927541993142,0.30931685867884695,0.5045455184668698,0
1.5216183163321588,0.27229148923375784,0.22994577909925806,0.2456793269448802,0.5850817514969084,0
2.642432228146175,0.39324929577511436,0.7814692623447135,0.8716493423494062,0.513583806702268,0
11.156586779960469,0.3054209960888873,0.25217071642017436,0.573531066947319,0.3918185331100912,1
3.3094078427604816,0.6113962145372476,0.530221713520615,0.7939195863595383,0.33612647239541454,0
3.513000239035505,0.5677315181922875,0.5894631414811191,0.3955870261414125,0.4804639716740491,0
1.5237243544581442,0.3868379430069124,0.7257347096381792,0.49010137295154765,0.8160640335510596,0
11.991993604223355,0.7916732461186285,0.42504209061318954,0.7569625239906046,0.5484505842365582,0
6.8458190080687515,0.5857389433620952,0.7958429568594101,0.7007736712372085,0.3628822386756504,0
1.2973992324199455,0.5808987331190503,0.48268948202436535,0.5450315911579221,0.5264017515215929,0
1.0871853051200164,0.3349375213901524,0.7911912035809084,0.835463311202743,0.3756943537150967,0
2.8488707595037583,0.5967571823581496,0.23882087075927455,0.6327200580536143,0.7333763715539634,0
2.0882514851106277,0.5285939280090884,0.3429515355161252,0.41158767366320453,0.28646686363045337,0
5.5089838890081815,0.5014637446375934,0.47516394480196333,0.5111085763695411,0.7185631220183036,0
10.499644793739025,0.5118192416545403,0.8284944325885146,0.8438207769560123,0.6010743089432478,0
4.343618041299968,0.4556136268421134,0.7677901193934733,0.5660700047738657,0.3128961488555527,0
2.4757917556661453,0.33753925725477907,0.6447184861270363,0.32014394144154923,0.8909855691038587,0
9.631634938836322,0.622129578287159,1.0,0.6442730234356191,0.5280066484402813,0
1.1771042458696321,0.4304979610616717,0.8344739723397017,0.9847249159493947,0.7653487711719951,0
3.959282595702655,0.877013278905504,0.8123386898545323,0.2769646016428168,0.4941912629406762,0
8.945417629901113,0.6711212465262626,0.5221899360425603,0.8512739133625074,0.45266694236641464,0
3.5503354159785,0.7630960750130703,0.7946341901182915,0.3791420524674693,0.4378313329500056,0
4.768520259345136,0.6969755572099635,0.34223963439948885,0.675725101228534,0.6217804275862708,0
8.023034712681694,0.5895199209384799,0.630268725404958,1.0,0.4687052442991094,0
4.1356803074827315,0.6020643677542442,0.1861384142670553,0.37670329319089524,0.14615532077035193,0
10.18325030539219,1.0,0.7278074244559785,0.6934361052511033,0.26921302836156613,0
2.1826841524593283,0.5568882023411683,0.32053560647033197,0.47189455212623777,0.5853270169154411,0
3.0052655222766385,0.7152094342883013,0.8854925860625213,0.42688848141737057,0.5534776597046047,0
0.9907408054679769,0.6085430964283707,0.8300799589590566,0.68855617598651,0.21023698226335508,0
2.4847573394154474,0.5371631677422362,0.5720779278215394,0.6768552319583222,0.3484965600022661,0
7.335208573800222,0.5128308495614506,0.6119997966331111,0.5358528777750261,0.818173573754606,0
0.4161049214215685,0.45223011564274523,0.3260765133421978,0.585221561727801,0.16094333957617268,0
5.942495040253497,0.5646635934376808,0.8040251093151431,0.3453814457394022,0.21939169612126724,0
9.79240410962283,0.7681723341207396,0.4574120975949484,0.5125148202302227,0.2347066008045634,0
2.271854681991823,0.5902319311745678,0.4695866510966659,0.6810661694107922,0.437977047093198,0
2.071885079602666,0.6007479322989148,0.6435386343530867,0.8214465812348368,0.5715562937635971,0
0.10786285932766106,1.0,0.7069208575796049,0.5451849050664014,0.49216401757418116,0
3.810857269790869,0.49006467039864265,0.5399590765916511,1.0,0.30536725432968403,0
2.917763327275907,0.45558188446057457,0.5622231218734776,0.6734879679984301,0.7615127707808594,0
9.377897245788457,0.38060773033633444,0.23945458643679252,0.4741160036057006,0.2655080287978453,1
5.80175578601237,0.635091512356993,0.5451646045803741,0.40724882009010677,0.49206918142492795,0
2.8952576280365743,0.5146451673768436,0.2402763402272507,0.42721156321447384,0.48732739145867243,0
2.3691798455479556,0.5373753973777504,0.518016795432912,0.7841260291826221,0.17421373318621153,0
1.3010317793793877,0.31555324931267204,0.473040893165387,0.622158037724595,0.35393227143078215,0
1.913671605769222,0.18387342062870865,0.7271606275203439,0.6075023809407092,1.0,0
1.8212427319405227,0.4723646362917543,0.5840832444750976,0.5901434952624662,0.5506701244337512,0
4.5410552256825145,0.5452895698251524,0.5151291484194329,0.6063269805102355,0.46870407565666117,0
12.296517807266833,0.5196429809928834,0.6676634412969153,0.6202479669337582,0.4130061056394694,0
4.509707132384259,0.503786104508464,0.35820475129311047,0.7682295868333218,0.868967774350137,0
0.9260097185208643,0.3861484280557005,0.7554843070677548,0.384069905755072,0.514889196398501,0
1.8882338140484838,0.7352355095063283,0.9318833280940262,0.20035810654521474,0.6738532320719256,0
5.326819801023194,0.5278669262885342,0.37067155453695844,0.7604959238630318,0.4687744159015619,0
1.968235038105367,0.9328062707733573,0.6594431876114009,0.32071004870099107,0.5432047201742525,0
3.3124289889003307,0.581617845064637,0.8249568197940459,0.4712249159953286,0.7538260125231476,0
5.7691256933495865,0.4606970095865958,0.7212797588646945,0.603523436032551,0.27593746868336266,0
4.924206953789362,0.4970686333524088,1.0,0.7064168369412516,0.3614253375884179,0
2.009951036982313,0.8784030320272739,0.7519634178685268,0.3779624137055691,1.0,0
4.402734654016988,0.369589689128498,0.7650351871336918,0.20782386411008297,0.8905599458632841,0
2.488327092890003,0.6102214678383484,0.31686568194226705,0.5545104121585248,0.2361966370980903,0
4.028915082775047,0.8269064095187812,0.7982294687757454,0.6934217575006385,0.21524869462081275,0
0.2922681308724154,0.7252911291005871,0.2722183657941786,0.4012241403380692,0.48776492148568246,0
9.995231395755575,0.686665798562214,0.5081372360841278,0.8182445119415029,1.0,0
3.9404047796198745,0.4542502756673046,0.49779454935064094,0.5837461802049222,0.640765487261707,0
3.7808241060483168,0.6790751899170295,0.8237263115064698,0.3087691348549739,0.7009313211996567,0
3.174101583938334,0.7410284641002477,0.46066330586186666,0.43108216300784946,0.3705902038765325,0
3.3589100978613105,0.7911989033093633,0.7054814705529023,0.6666677454915203,0.8846213699750636,0
3.1980837886230384,0.4398036392923501,0.7935396288382831,0.6136499424677299,0.7899066394796808,0
1.7085828925818922,0.6240423779883483,0.6668628332870621,0.5248810698570737,0.5373740453396607,0
2.1209175328080647,0.5901138394461887,0.779727469885743,0.2960445452554008,0.5635695669665538,0
5.1894271075156855,0.7907768874337633,0.6315850035028572,0.5187560534104335,0.0,0
2.5755329945075496,0.6079549713792827,0.9650801597290879,0.7677811758579232,0.478274822923075,0
5.829765706080227,0.5219249882189327,0.6115225336378394,0.41885824655823733,0.8474845893507719,0
5.200238830218341,0.8776719464541882,0.5238525866573523,0.826235480557743,0.03138647058811472,0
3.2515974622566417,0.7266219554294319,0.5344325605974396,0.5048800216023437,1.0,0
6.18767269359247,0.4658476412637894,0.5522283126097516,0.7274103226264518,0.828438497828839,0
0.8966572188421457,0.6202959800704404,0.41255469381719806,0.10514263778709315,0.8338574483901342,0
4.798958234175709,0.44327993871216664,0.4391889413174433,0.9497891711321536,0.8142232474578159,0
2.484073970026321,0.8857349346745134,0.1676718898696486,0.8777918744506561,0.500649826406817,0
6.56678991028493,0.4448738132029232,0.5564814026680273,0.381878600998416,0.5991195839024575,0
7.967907366157049,0.5542007683265519,0.502155040426049,0.7634936777669641,0.4903710982965207,0
0.5082561698555346,0.9396685289579627,0.7550218305163547,0.38652540291860593,0.5560089435673166,0
3.915909434076476,0.5998767367421511,0.8654906559526949,0.526176116903262,0.6113847356694747,0
3.2908202377140596,0.45137543552004566,0.8387264006937629,0.23587327643018596,0.7289051410845551,0
7.496247175889236,0.46838492539568977,0.41471739590319234,0.0,0.7813504689477666,0
0.5466047668654996,0.2939141295007434,0.900958836396873,0.029517648029069532,0.9232204010238085,0
3.1426560584125394,0.6233196492193697,0.362024042734529,0.4215332706658267,0.3169730251844307,0
3.8197266738568554,0.8284004572689199,0.8529035125179163,0.7432707972943817,0.4172688156512233,0
6.654540484803298,0.9101022363021708,0.7977892705878875,0.6024148538186564,0.4418400391609496,0
2.540812254595887,0.8010807218919793,0.7391739287368292,0.3248524118659846,0.3007873107210961,0
1.8294778487040046,0.4174198164898104,0.779883945652743,0.47477399515966023,0.4894288908288054,0
3.4401063736847193,0.3495625088437055,0.2449361819533089,0.26654610122827926,0.5020321067963917,0
4.152190085489344,0.5031184399367357,0.41027903288078915,0.33237072353807784,0.9251031123855467,0
4.328850344033227,0.43592972671726393,0.5374670952934874,0.08734208957628692,0.7216754185556182,0
2.5071580518817838,0.887428327014513,0.7263279513898901,0.5480068396708457,0.8755877105558058,0
2.242869935040197,0.5128682046672366,0.7859432689401402,0.32544801513608046,0.7336549922306943,0
8.941012503424277,0.45316520975025265,0.35675073604934926,0.5061553860253274,0.6581312423942924,0
2.7044228703473165,0.5008513871828112,0.49545528605046596,0.0,0.5380551293660814,0
4.986739732387079,0.28290368618002176,0.17689097978437557,0.8071635948639725,0.6445038600447656,0
2.031481534574665,0.4582722727797831,0.8433746580309374,0.6848201127201692,0.4382986732894536,0
5.674094658961319,0.40631854688616054,0.7289848753888883,0.4762625804269931,0.8245032559882215,0
3.2942585297468483,0.4407511103495035,0.6283608010805093,0.18027210780646785,0.5903391823514142,0
